"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001195","이리삼성초등학교","02","공립","N","","1","3","3","1","3","3","1","9","9","1","4","4","1","10","10","1","3","3","1","6","6","0","0","0","7","38","5.4","8","4.8"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001196","이리서초등학교","02","공립","N","","4","62","15.5","4","75","18.8","4","68","17","3","73","24.3","4","85","21.3","4","85","21.3","1","6","6","0","0","0","24","454","18.9","29","15.7"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001197","이리석암초등학교","02","공립","N","","1","7","7","0","0","0","1","7","7","1","6","6","1","6","6","1","5","5","1","3","3","0","0","0","6","34","5.7","7","4.9"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001198","이리송학초등학교","02","공립","N","","4","57","14.3","3","52","17.3","5","82","16.4","3","69","23","3","65","21.7","3","72","24","1","6","6","0","0","0","22","403","18.3","26","15.5"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001199","이리신동초등학교","02","공립","N","","1","13","13","1","20","20","2","28","14","1","20","20","1","22","22","1","15","15","0","0","0","0","0","0","7","118","16.9","9","13.1"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001200","이리신흥초등학교","02","공립","N","","1","4","4","1","7","7","1","7","7","1","12","12","1","10","10","1","6","6","1","6","6","0","0","0","7","52","7.4","9","5.8"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001201","익산어양초등학교","02","공립","N","","3","60","20","4","69","17.3","5","98","19.6","4","95","23.8","5","128","25.6","4","105","26.3","0","0","0","0","0","0","25","555","22.2","32","17.3"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001202","이리영등초등학교","02","공립","N","","5","99","19.8","6","106","17.7","6","109","18.2","5","118","23.6","4","110","27.5","4","106","26.5","0","0","0","0","0","0","30","648","21.6","38","17.1"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001203","이리중앙초등학교","02","공립","N","","1","10","10","1","16","16","1","12","12","1","13","13","1","21","21","1","20","20","1","5","5","0","0","0","7","97","13.9","9","10.8"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001204","이리초등학교","02","공립","N","","5","87","17.4","6","102","17","5","92","18.4","4","83","20.8","3","69","23","3","76","25.3","2","8","4","0","0","0","28","517","18.5","34","15.2"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001205","이리팔봉초등학교","02","공립","N","","2","23","11.5","2","31","15.5","3","45","15","2","51","25.5","2","30","15","3","67","22.3","1","5","5","0","0","0","15","252","16.8","18","14"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001206","익산초등학교","02","공립","N","","2","33","16.5","3","47","15.7","3","55","18.3","2","46","23","3","56","18.7","3","63","21","2","12","6","0","0","0","18","312","17.3","24","13"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001207","천서초등학교","02","공립","N","","1","8","8","0","0","0","1","5","5","1","9","9","1","6","6","1","7","7","1","3","3","0","0","0","6","38","6.3","7","5.4"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001208","춘포초등학교","02","공립","N","","1","3","3","1","5","5","1","9","9","1","7","7","1","13","13","1","12","12","1","3","3","0","0","0","7","52","7.4","10","5.2"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001209","함라초등학교","02","공립","N","","1","2","2","1","1","1","1","3","3","1","3","3","1","3","3","1","4","4","1","2","2","0","0","0","7","18","2.6","8","2.3"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001210","함열초등학교","02","공립","N","","1","13","13","2","29","14.5","2","30","15","2","27","13.5","1","21","21","2","33","16.5","1","5","5","0","0","0","11","158","14.4","14","11.3"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001211","황등남초등학교","02","공립","N","","1","9","9","1","12","12","1","17","17","1","21","21","1","19","19","2","30","15","1","2","2","0","0","0","8","110","13.8","11","10"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001212","황등초등학교","02","공립","N","","1","3","3","1","2","2","1","5","5","1","5","5","1","7","7","1","2","2","1","2","2","0","0","0","7","26","3.7","8","3.3"
"전북특별자치도교육청","전북특별자치도익산교육지원청","전북특별자치도 익산시","S130001213","흥왕초등학교","02","공립","N","","1","3","3","1","2","2","1","5","5","1","4","4","1","3","3","1","6","6","1","4","4","0","0","0","7","27","3.9","8","3.4"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001308","갈담초등학교","02","공립","N","","1","2","2","0","0","0","1","5","5","1","3","3","1","3","3","1","1","1","1","1","1","0","0","0","6","15","2.5","7","2.1"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001311","관촌초등학교","02","공립","N","","1","4","4","1","13","13","1","14","14","1","9","9","1","6","6","1","15","15","2","7","3.5","0","0","0","8","68","8.5","9","7.6"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001313","대리초등학교","02","공립","N","","1","6","6","1","6","6","1","7","7","1","4","4","1","9","9","1","6","6","0","0","0","0","0","0","6","38","6.3","7","5.4"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001314","덕치초등학교","02","공립","N","","0","0","0","1","1","1","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","2","3","1.3"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001316","삼계초등학교","02","공립","N","","1","5","5","1","1","1","1","3","3","1","2","2","1","1","1","1","5","5","0","0","0","0","0","0","6","17","2.8","7","2.4"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001318","성수초등학교","02","공립","N","","1","1","1","1","1","1","1","7","7","1","4","4","1","3","3","1","8","8","1","2","2","0","0","0","7","26","3.7","8","3.3"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001320","신평초등학교","02","공립","N","","1","2","2","0","0","0","1","3","3","1","4","4","1","1","1","1","0","0","1","1","1","0","0","0","6","11","1.8","7","1.6"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001322","오수초등학교","02","공립","N","","1","6","6","1","5","5","1","5","5","1","12","12","1","9","9","1","13","13","1","5","5","0","0","0","7","55","7.9","8","6.9"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001323","운암초등학교","02","공립","N","","0","0","0","0","0","0","1","2","2","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","3","4","1.3","4","1"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001324","마암초등학교","02","공립","N","","1","4","4","1","7","7","1","7","7","1","10","10","1","6","6","1","7","7","0","0","0","0","0","0","6","41","6.8","7","5.9"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001325","임실기림초등학교","02","공립","N","","1","4","4","1","9","9","1","7","7","1","6","6","1","10","10","1","3","3","1","2","2","0","0","0","7","41","5.9","8","5.1"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001327","임실초등학교","02","공립","N","","3","43","14.3","3","50","16.7","3","56","18.7","2","46","23","3","55","18.3","3","60","20","1","1","1","0","0","0","18","311","17.3","24","13"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001328","지사초등학교","02","공립","N","","1","4","4","1","2","2","1","3","3","1","4","4","1","8","8","1","3","3","0","0","0","0","0","0","6","24","4","7","3.4"
"전북특별자치도교육청","전북특별자치도임실교육지원청","전북특별자치도 임실군","S130001329","청웅초등학교","02","공립","N","","1","3","3","1","2","2","1","2","2","1","4","4","1","3","3","1","4","4","0","0","0","0","0","0","6","18","3","7","2.6"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001352","계남초등학교","02","공립","N","","1","3","3","1","2","2","1","3","3","1","6","6","1","6","6","1","3","3","0","0","0","0","0","0","6","23","3.8","8","2.9"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001353","계북초등학교","02","공립","N","","1","3","3","1","2","2","1","3","3","1","2","2","1","6","6","1","5","5","1","2","2","0","0","0","7","23","3.3","9","2.6"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001358","번암초등학교","02","공립","N","","1","3","3","1","4","4","1","4","4","1","2","2","1","9","9","1","6","6","1","5","5","0","0","0","7","33","4.7","8","4.1"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001359","번암초등학교동화분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","1","3","3","0","0","0","0","0","0","2","7","3.5","3","2.3"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001360","산서초등학교","02","공립","N","","1","4","4","1","3","3","1","4","4","1","4","4","1","3","3","1","6","6","1","2","2","0","0","0","7","26","3.7","8","3.3"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001361","수남초등학교","02","공립","N","","1","3","3","1","2","2","1","3","3","1","2","2","1","8","8","1","6","6","1","2","2","0","0","0","7","26","3.7","8","3.3"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001365","장계초등학교","02","공립","N","","1","14","14","1","20","20","2","21","10.5","1","21","21","2","26","13","2","36","18","1","4","4","0","0","0","10","142","14.2","13","10.9"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001366","장수초등학교","02","공립","N","","2","32","16","2","28","14","3","41","13.7","2","45","22.5","3","50","16.7","3","67","22.3","1","3","3","0","0","0","16","266","16.6","19","14"
"전북특별자치도교육청","전북특별자치도장수교육지원청","전북특별자치도 장수군","S130001368","천천초등학교","02","공립","N","","1","4","4","1","2","2","1","2","2","1","4","4","1","2","2","1","3","3","1","2","2","0","0","0","7","19","2.7","8","2.4"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001423","전주금암초등학교","02","공립","N","","2","24","12","2","33","16.5","2","33","16.5","2","30","15","2","26","13","2","33","16.5","1","6","6","0","0","0","13","185","14.2","16","11.6"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001424","전주금평초등학교","02","공립","N","","2","18","9","3","31","10.3","2","29","14.5","2","38","19","2","37","18.5","3","52","17.3","1","4","4","0","0","0","15","209","13.9","19","11"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001425","전주기린초등학교","02","공립","N","","3","43","14.3","3","54","18","4","73","18.3","3","69","23","2","52","26","3","56","18.7","1","6","6","0","0","0","19","353","18.6","24","14.7"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001426","전주남초등학교","02","공립","N","","2","25","12.5","2","30","15","2","28","14","2","47","23.5","3","55","18.3","2","42","21","1","6","6","0","0","0","14","233","16.6","18","12.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001427","전주대성초등학교","02","공립","N","","1","4","4","1","7","7","1","8","8","1","6","6","1","7","7","1","5","5","1","2","2","0","0","0","7","39","5.6","8","4.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001428","전주덕일초등학교","02","공립","N","","1","16","16","2","31","15.5","2","20","10","2","29","14.5","2","38","19","2","28","14","1","6","6","0","0","0","12","168","14","15","11.2"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001429","전주덕진초등학교","02","공립","N","","1","8","8","1","9","9","1","17","17","1","6","6","1","20","20","1","21","21","0","0","0","0","0","0","6","81","13.5","8","10.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001431","전주동북초등학교","02","공립","N","","1","8","8","2","21","10.5","1","15","15","1","21","21","1","21","21","2","32","16","1","6","6","0","0","0","9","124","13.8","12","10.3"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001432","전주동신초등학교","02","공립","N","","4","69","17.3","5","88","17.6","5","83","16.6","4","94","23.5","3","65","21.7","4","89","22.3","2","11","5.5","0","0","0","27","499","18.5","33","15.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001433","전주동초등학교","02","공립","N","","2","33","16.5","2","36","18","2","38","19","2","34","17","2","32","16","2","29","14.5","2","7","3.5","0","0","0","14","209","14.9","18","11.6"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001434","전주만성초등학교","02","공립","N","","9","182","20.2","9","162","18","8","208","26","10","266","26.6","9","238","26.4","9","231","25.7","2","12","6","0","0","0","56","1299","23.2","70","18.6"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001435","전주문정초등학교","02","공립","N","","1","13","13","1","8","8","1","14","14","1","11","11","1","7","7","1","9","9","1","6","6","0","0","0","7","68","9.7","8","8.5"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001436","전주미산초등학교","02","공립","N","","1","3","3","0","0","0","1","7","7","1","4","4","1","4","4","1","5","5","1","4","4","0","0","0","6","27","4.5","8","3.4"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001437","전주반월초등학교","02","공립","N","","4","71","17.8","4","69","17.3","4","75","18.8","3","76","25.3","3","75","25","3","72","24","1","6","6","0","0","0","22","444","20.2","28","15.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001438","전주북일초등학교","02","공립","N","","3","49","16.3","4","62","15.5","4","79","19.8","4","88","22","3","67","22.3","4","85","21.3","1","3","3","0","0","0","23","433","18.8","30","14.4"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001439","전주북초등학교","02","공립","N","","2","35","17.5","3","40","13.3","3","52","17.3","3","68","22.7","2","54","27","3","64","21.3","1","6","6","0","0","0","17","319","18.8","21","15.2"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001440","전주삼천남초등학교","02","공립","N","","2","35","17.5","2","27","13.5","2","35","17.5","2","46","23","2","46","23","3","56","18.7","1","6","6","0","0","0","14","251","17.9","18","13.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001441","전주삼천초등학교","02","공립","N","","3","48","16","3","50","16.7","3","47","15.7","2","45","22.5","3","57","19","3","62","20.7","1","6","6","0","0","0","18","315","17.5","25","12.6"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001442","전주서곡초등학교","02","공립","N","","4","61","15.3","4","68","17","4","79","19.8","4","94","23.5","4","93","23.3","5","110","22","2","11","5.5","0","0","0","27","516","19.1","30","17.2"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001443","전주서문초등학교","02","공립","N","","2","36","18","3","57","19","3","55","18.3","2","51","25.5","3","57","19","2","54","27","1","5","5","0","0","0","16","315","19.7","20","15.8"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001444","전주서신초등학교","02","공립","N","","5","92","18.4","5","85","17","6","103","17.2","4","100","25","4","91","22.8","4","90","22.5","2","12","6","0","0","0","30","573","19.1","37","15.5"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001445","전주서원초등학교","02","공립","N","","2","34","17","3","51","17","3","57","19","3","56","18.7","3","57","19","3","60","20","1","5","5","0","0","0","18","320","17.8","22","14.5"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001446","전주서일초등학교","02","공립","N","","4","61","15.3","4","78","19.5","4","78","19.5","4","98","24.5","5","119","23.8","4","108","27","1","4","4","0","0","0","26","546","21","31","17.6"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001447","전주서천초등학교","02","공립","N","","2","27","13.5","2","41","20.5","3","51","17","2","49","24.5","3","60","20","3","55","18.3","0","0","0","0","0","0","15","283","18.9","19","14.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001448","전주송북초등학교","02","공립","N","","3","42","14","5","82","16.4","5","85","17","3","78","26","3","78","26","4","93","23.3","0","0","0","0","0","0","23","458","19.9","30","15.3"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001449","전주송원초등학교","02","공립","N","","3","50","16.7","3","56","18.7","3","58","19.3","3","66","22","3","71","23.7","3","79","26.3","0","0","0","0","0","0","18","380","21.1","22","17.3"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001450","전주송천초등학교","02","공립","N","","4","71","17.8","4","75","18.8","4","73","18.3","4","107","26.8","4","92","23","5","111","22.2","2","12","6","0","0","0","27","541","20","33","16.4"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001451","전주신동초등학교","02","공립","N","","6","103","17.2","5","100","20","6","107","17.8","5","131","26.2","4","101","25.3","4","89","22.3","1","6","6","0","0","0","31","637","20.5","38","16.8"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001452","전주신성초등학교","02","공립","N","","2","37","18.5","2","32","16","4","62","15.5","3","58","19.3","3","54","18","3","73","24.3","2","12","6","0","0","0","19","328","17.3","22","14.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001453","전주아중초등학교","02","공립","N","","1","18","18","2","25","12.5","1","16","16","2","36","18","1","24","24","2","36","18","0","0","0","0","0","0","9","155","17.2","13","11.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001454","전주양지초등학교","02","공립","N","","1","19","19","2","28","14","3","41","13.7","2","36","18","2","46","23","2","42","21","1","6","6","0","0","0","13","218","16.8","17","12.8"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001455","전주완산서초등학교","02","공립","N","","1","19","19","2","22","11","2","33","16.5","2","31","15.5","2","29","14.5","2","40","20","1","4","4","0","0","0","12","178","14.8","15","11.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001456","전주완산초등학교","02","공립","N","","1","3","3","1","6","6","1","6","6","1","10","10","1","6","6","1","15","15","1","5","5","0","0","0","7","51","7.3","8","6.4"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001457","전주용덕초등학교","02","공립","N","","1","15","15","1","11","11","1","12","12","1","14","14","1","16","16","1","16","16","0","0","0","0","0","0","6","84","14","8","10.5"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001458","전주용흥초등학교","02","공립","N","","4","71","17.8","5","94","18.8","5","82","16.4","5","118","23.6","5","109","21.8","5","115","23","1","6","6","0","0","0","30","595","19.8","36","16.5"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001459","전주우전초등학교","02","공립","N","","6","113","18.8","6","108","18","5","110","22","5","114","22.8","6","147","24.5","6","144","24","1","6","6","0","0","0","35","742","21.2","43","17.3"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001460","전주원동초등학교","02","공립","N","","1","6","6","1","17","17","1","13","13","1","14","14","1","8","8","1","9","9","1","7","7","0","0","0","7","74","10.6","8","9.3"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001461","전주인봉초등학교","02","공립","N","","4","72","18","5","91","18.2","6","118","19.7","6","134","22.3","6","139","23.2","5","129","25.8","1","5","5","0","0","0","33","688","20.8","41","16.8"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001462","전주인후초등학교","02","공립","N","","4","81","20.3","5","93","18.6","6","111","18.5","6","137","22.8","5","123","24.6","6","147","24.5","1","6","6","0","0","0","33","698","21.2","39","17.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001463","전주장동초등학교","02","공립","N","","1","18","18","2","24","12","1","9","9","1","16","16","1","11","11","1","8","8","0","0","0","0","0","0","7","86","12.3","9","9.6"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001464","전주전라초등학교","02","공립","N","","3","57","19","4","63","15.8","4","74","18.5","3","75","25","4","98","24.5","4","93","23.3","2","8","4","0","0","0","24","468","19.5","31","15.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001465","전주전일초등학교","02","공립","N","","2","21","10.5","2","38","19","2","26","13","1","27","27","2","28","14","2","38","19","1","3","3","0","0","0","12","181","15.1","15","12.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001466","전주조촌초등학교","02","공립","N","","4","78","19.5","6","105","17.5","6","101","16.8","5","107","21.4","4","104","26","5","131","26.2","2","12","6","0","0","0","32","638","19.9","39","16.4"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001467","전주중산초등학교","02","공립","N","","3","48","16","3","63","21","4","75","18.8","3","66","22","3","68","22.7","3","79","26.3","1","6","6","0","0","0","20","405","20.3","24","16.9"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001468","전주중앙초등학교","02","공립","N","","1","7","7","1","7","7","1","10","10","1","17","17","1","15","15","1","11","11","1","4","4","0","0","0","7","71","10.1","7","10.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001469","전주중인초등학교","02","공립","N","","1","12","12","1","14","14","1","14","14","1","18","18","1","20","20","1","11","11","0","0","0","0","0","0","6","89","14.8","8","11.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001470","전주지곡초등학교","02","공립","N","","4","77","19.3","7","124","17.7","6","110","18.3","6","142","23.7","6","151","25.2","6","161","26.8","1","6","6","0","0","0","36","771","21.4","45","17.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001471","전주진북초등학교","02","공립","N","","2","26","13","2","36","18","2","29","14.5","2","34","17","2","35","17.5","1","27","27","0","0","0","0","0","0","11","187","17","15","12.5"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001472","전주초등학교","02","공립","N","","2","29","14.5","2","40","20","2","39","19.5","2","47","23.5","2","45","22.5","2","52","26","1","5","5","0","0","0","13","257","19.8","17","15.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001473","전주초포초등학교","02","공립","N","","2","40","20","3","57","19","3","42","14","2","39","19.5","2","39","19.5","2","38","19","1","6","6","0","0","0","15","261","17.4","19","13.7"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001474","전주팔복초등학교","02","공립","N","","1","8","8","1","6","6","1","8","8","1","8","8","1","9","9","1","5","5","1","6","6","0","0","0","7","50","7.1","8","6.3"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001475","전주평화초등학교","02","공립","N","","2","20","10","2","17","8.5","1","16","16","2","35","17.5","2","28","14","2","32","16","2","11","5.5","0","0","0","13","159","12.2","15","10.6"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001476","전주풍남초등학교","02","공립","N","","1","11","11","1","19","19","2","21","10.5","1","17","17","1","20","20","1","20","20","1","5","5","0","0","0","8","113","14.1","10","11.3"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001477","전주한들초등학교","02","공립","N","","5","94","18.8","5","101","20.2","7","132","18.9","6","148","24.7","5","127","25.4","6","155","25.8","0","0","0","0","0","0","34","757","22.3","44","17.2"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001478","전주화산초등학교","02","공립","N","","6","119","19.8","5","99","19.8","6","133","22.2","6","141","23.5","6","139","23.2","5","120","24","1","4","4","0","0","0","35","755","21.6","45","16.8"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001479","전주효림초등학교","02","공립","N","","3","41","13.7","2","39","19.5","3","45","15","3","59","19.7","2","48","24","3","62","20.7","1","3","3","0","0","0","17","297","17.5","21","14.1"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001480","전주효문초등학교","02","공립","N","","3","42","14","2","23","11.5","2","21","10.5","2","39","19.5","2","49","24.5","2","28","14","1","6","6","0","0","0","14","208","14.9","17","12.2"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001481","전주효자초등학교","02","공립","N","","1","4","4","1","16","16","1","13","13","1","18","18","1","20","20","1","24","24","0","0","0","0","0","0","6","95","15.8","8","11.9"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001604","감곡초등학교","02","공립","N","","1","1","1","1","1","1","1","4","4","1","4","4","1","3","3","1","5","5","0","0","0","0","0","0","6","18","3","7","2.6"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001605","고부초등학교","02","공립","N","","1","6","6","1","4","4","1","1","1","1","5","5","1","4","4","1","4","4","1","3","3","0","0","0","7","27","3.9","9","3"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001607","교암초등학교","02","공립","N","","1","5","5","1","6","6","1","7","7","1","7","7","1","8","8","1","13","13","1","5","5","0","0","0","7","51","7.3","8","6.4"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001608","내장초등학교","02","공립","N","","0","0","0","1","10","10","1","8","8","1","7","7","1","10","10","1","13","13","1","5","5","0","0","0","6","53","8.8","7","7.6"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001609","능교초등학교","02","공립","N","","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","5","5","1","3","3","0","0","0","7","12","1.7","8","1.5"
